"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144"
77.8819418910754,111.384527555548,28.8668194761767,38.762671873798,3.48727385147032,80.5044817513901,32.6440990756671,1.16516483044722,0.714275603724306,17.6562067772241,141.793125053336,10.8025461058524,30.0023327278339,10.7907840123166,5.80906052619174,1.27173168373488,66.6356752970782,13.8122525995503,6.66932442204985,13.4121025777099,12.9766463356395,15.1888398554248,13.0504955208286,2.81871659355524,18.5200926732667,40.435297224026,9.98243543044964,10.9975117196216,232.911910951799,2.26228445479222,124.927992745829,11.1138430423307,21.3351301086616,31.2257567422917,16.6514912569039,15.8782034428849,23.5988475072205,106.01947521445,16.2900710760033,2.55758446867732,1.84472682343134,12.8174059076468,0.773082376736888,4.49630545371755,2.11084580800096,2.62986955567353,5.42795604594907,5.64580335525036,1.18739307480757,5.66970578434758,13.9413003944112,2.53812531307414,28.1908996432836,4.99219461983761,7.65339631138281,4.94469326869926,0.0835590847098819,3.95072933666633,15.7160429279477,10.4052252891329,4.92942689758997,5.35423726597239,12.0192260329033,1.12778244891845,1.27648125606428,0.818367160691893,29.0653536140988,1.08340402518041,1.6103276568476,0.417749846016836,0.260938199077237,13.2510093297958,9.35819694975171,2.77830365161421,7.75905816243098,1.03523078802213,5.67216386886272,5.23465704956274,0.737115691454182,6.66389497378682,5.28838282782934,4.93724571542031,1.09039125760397,2.87375228477394,2.99281775463148,1.93498909910837,0.480023610643468,0.562415624644334,4.09138727803341,1.51811394679242,0.971988551238545,2.12790927972137,0.268847796275342,0.123564819141131,0.511728707460176,4.96202354961499,1.75154414595801,0.650302684134753,1.29578114052963,2.57941544408028,1.12553886491234,2.48816662717103,0.62910055208356,0.779144053010904,0.162419720515384,0.84097893450392,0.0356173443704069,2.40735574700181,1.26399581211294,1.6064822780688,3.3813383392244,3.91347097458637,0.921572972990948,2.71027577698959,0.137758257977758,0.801436913103448,0.83614207730127,0.349420443895827,0.999334404658159,0.203850137112499,0.67225507677465,1.9190584873,1.29055790485522,1.9659959754137,6.05804337408445,2.5824449160851,0.0514435265467353,3.84316400135772,1.52835097454813,6.66465708843008,0.0251433361427743,2.95991646351237,2.21991073916893,0.708780126262903,7.72992159432466,0.483000325736337,0.723649729020576,1.70949515716756,5.43020566727391,3.75028997426218,0.841670204690726,4.59072042725395,2.61194806980739,0.638901378575879
54.5554640620169,97.6253020851554,24.75261422244,39.0944045256638,2.44210832445397,54.0696160506204,27.8034144576747,3.07876344096124,0.146342711678126,18.0027831050082,102.517613765861,10.9536964827485,22.8143244555053,8.5458444362957,5.21710803200329,2.13416292489629,45.2640549705431,13.3992075437661,6.27274992371228,14.4448194184653,12.838726747774,15.250577078678,13.3746666328382,2.86603423921454,15.4436750685726,41.4345090915622,8.24290233472635,12.597170340544,170.057797673746,3.17519128060007,115.369368563634,11.7025601823166,19.9180894833626,32.2520951502395,16.3066835931245,13.3344829013849,17.9243553169747,96.0791170643621,17.0852626766879,4.56074777271362,2.168736749572,11.7575301384466,0.624657599979163,4.70874488122696,2.08277807802382,1.89232478460817,6.52928187651956,4.20255308002654,1.11908907862782,4.80598995798221,9.75742264730892,2.52728367087767,23.9294471565169,4.58470855926979,6.74142420170578,5.87867393029441,0.490711296071002,2.24901274670157,14.6022776555755,11.3589605279206,6.07940270446141,6.08546963785403,12.3509230613393,1.80161139021386,0.824667328339525,1.23114241858876,24.0986223691897,1.78601719905642,1.38934887778152,0.516962992147565,0.145178514254452,13.3328971598753,9.05657274355231,2.66420242135847,7.69692932916173,1.64658555612771,4.0661906498828,5.19837778013786,0.848661911697134,6.65793922838557,5.10628421664204,5.14993539738004,0.305781743736832,2.66217610847627,2.95700574950314,1.43655726370212,0.132102339242736,0.319224119139996,3.80276646917961,0.131466476175002,0.236217902284056,2.95221997992066,0.325838519363301,0.660454169506733,1.05438810449722,6.52148979795981,1.81901306232731,0.15884285539485,1.48134240539771,2.19013469817559,0.778777250479914,2.03969673321792,0.412432088377413,1.04953966359822,0.367313849083109,0.68684426254216,0.0864612990262433,2.83906812664728,1.87973329340472,2.2222147068895,2.33854528023468,2.72317579849706,1.24863292182448,3.63217095918342,0.0975670893842297,0.785619282532829,0.780546915854781,0.0566369394760075,0.721045738094424,0.238208145124104,1.1329822184253,1.18251511991576,0.765155920821891,0.606548716444293,5.15203505427066,1.42172457950275,0.179633145759467,3.11742502689684,1.95143565002668,5.35403822116727,0.275016596357447,2.69755049479251,1.44240704114479,1.47291588799807,6.61786577512129,0.245982525216344,0.538316520351078,1.9413477107686,4.49513722180251,2.89325958476846,0.776345690076765,3.01660863502114,2.51909507851143,0.363353110158709
60.347713244274,97.1436592797444,16.3627565857635,36.3385120482503,3.59349926029909,60.9216921311781,27.9902639256665,1.6589662460921,0.576175519018199,17.0582862702693,97.7127003522773,10.8823830961327,24.5321647618181,8.4409420147111,4.99427364185554,2.30568391725279,44.8125422251105,15.5404848529475,5.87003783181223,12.1651004424417,13.1399188904471,15.8033916944641,13.1259948613257,1.417333465892,13.2688352459194,40.5181530338179,10.6463588908102,12.4537110083055,169.224696209606,1.51766353099671,120.989684576848,8.78255425790305,18.5088505012198,32.3102146002943,17.6565131903035,11.1883608552781,18.2958559104653,92.6158326095822,16.7422002350469,2.594573188531,1.99453958673793,12.8333040962951,0.957018157050314,5.05305316341826,2.525689235219,1.97254888501039,4.99384277203293,3.02796285647982,1.94807769725465,4.80553852448605,11.9573360566708,3.55755897780676,23.752202411693,5.15780014167696,7.05663028623856,4.1647367754207,0.0159878932176466,2.67469079580905,14.0942571507417,11.4723080348281,5.86949412729928,6.02105729510052,12.7934641905577,2.24866667141671,1.30280565655826,1.34952731550341,25.4412381678465,1.27424874682387,0.792351169976924,0.428660976331105,0.156123143742184,13.4310261910994,9.22506936863265,2.84709914542251,8.05124154291596,0.125505586967989,5.47352314252559,5.01861504503733,0.956862561580304,6.61638127327261,4.01153535511961,5.44602546305788,0.00976098826969623,2.76442882092239,4.21016815187655,0.364873504982335,0.660170121353751,0.677611315383772,3.957990097036,1.1614711019801,0.861742391081695,4.58391562613604,0.800180319385211,0.489281052409089,0.0510861748840236,4.88760916295411,1.36711090581066,0.417006533626806,1.68750991058539,2.18445895728353,1.43909492027482,1.37308025496938,0.932063267064014,1.57709862433785,0.281009331766455,0.724670109528875,0.511613637936985,2.28602631883369,2.140883341097,2.00240678071708,1.76892112047413,2.64813098253827,1.57026082839812,2.19820600428396,0.140285647944814,0.447892633372851,0.274111844032244,0.00852681055780045,1.54509409474697,0.191288275029915,0.975361590769264,0.849923471332541,1.31283749754665,0.498126808084794,3.58650531303742,2.50080015343061,0.969415005459752,4.2787549335377,1.52570873444374,7.8637911931604,0.0897106011433055,2.38568522687458,1.14972932383786,0.704419662754786,7.52683313864884,0.320241246352137,1.39265754369795,1.3029167636812,5.65949412936693,3.87074737098698,0.518739404581079,1.99116682419242,2.32441184002369,0.309974668714073
58.8289688876916,99.596730828028,21.0966319582916,36.6453917569116,4.64685293431362,59.9759819636297,26.9381782857031,3.10174034851969,0.643294814020178,18.3265754763177,100.688052744136,10.8618946803265,24.1943478953044,8.89457256071613,7.25467056345266,1.94669556731563,48.6312165477788,14.1071121990351,6.17837381339291,11.8189739108316,12.6896074866204,15.5019177957815,13.235737554471,1.42997868546473,13.1080441395526,39.3290997829911,7.01352538953416,13.2687089149437,174.622858175259,1.99123941887317,111.779779026657,7.23955542321456,15.4081321405267,34.854350382976,15.9288141120382,9.33129325740215,17.1217028851121,95.9906232997197,15.9181167108139,1.66517448248072,1.30281301807304,11.1592181954048,0.620614933362198,4.06296099314278,2.55269796611841,1.75037184978618,6.80159742689466,2.65648088424363,1.24951684536982,4.91231777479409,10.8153312887507,1.2809404913885,22.2014981446684,4.51081839378024,5.97429137765859,5.46038589597824,0.261168245454306,2.4572877277713,16.1180662899443,9.43707122508847,4.57860418753292,5.53058645040475,12.8558375590296,1.13557042062098,1.19227560993044,0.798625277109954,26.6582211431533,1.62553822009523,2.4391647621975,0.0638459640102212,0.0445090692902307,13.8815498867719,9.21711586065415,3.1183929497294,7.37309132412542,0.450099210186401,7.71734430831378,5.24945413751753,0.994736624181725,6.66961133114444,5.83600219245061,4.8299747602201,0.00896587721043776,3.52703217142296,4.0458215876225,2.08294480907544,1.16721595835908,0.694008325710651,3.78013726754361,1.24091695799428,0.618019272849709,3.46643581191436,0.345479463907762,1.39964748436597,0.653095117594785,3.49967196338139,1.47106165017549,0.280334983090446,1.28379194445725,2.21898354915041,0.464464169184689,2.70934139206859,0.0593739112628937,1.48363101348113,0.245501648598324,0.646400308813248,0.43631024254305,2.46016116309444,0.245131863858115,2.34132204626501,2.90280256388302,2.48524904118189,1.59211721603246,3.48705499552084,0.423301200446324,0.598319748055751,0.692193833898343,0.3231952345199,0.71132540343338,0.412765117361545,1.35310068974406,0.372392028477927,0.788785143305992,1.86550166142651,3.26150013554564,3.60796330703694,0.039479194182048,3.29068280973807,1.34235220068353,6.54574881802313,0.0190202895104344,1.4594188744681,2.10760174007717,0.917440773356941,6.02337647606658,0.504111178522939,1.1459539282968,1.81913551803015,5.05703993529547,3.69143974569127,0.903147315932288,3.76464882416188,2.76157523934611,0.690798419759374
58.4041545534633,98.4945613826807,19.9357364509848,38.2904325980076,3.00619862094469,52.5695434107604,27.0049390662102,2.27935449546391,0.81082754272987,17.2544914567974,106.323209331187,10.6549232113278,25.1703303340637,6.3313757221989,6.10797947812257,2.28967678924201,43.718528259157,12.7775377547489,5.82804820887883,15.1357340732141,12.7326225007032,15.5950127077661,13.2514978222373,1.43982477906162,15.5908192684261,40.4244759194723,5.72073164675615,12.0284769787111,175.09256556193,2.36148809786787,116.919865464195,9.42650217562403,20.1904068356044,33.0340091685066,14.1885294107804,11.00535556491,19.5612267662968,94.3334696206922,16.8780277146219,0.986848837193294,3.47735944046436,10.9630292767081,0.604742874702654,4.82474714997952,2.28491947130871,1.86309788306455,5.95261900738729,4.46807901180023,2.6062854022968,4.59381021208423,13.3698354835012,1.90943663619899,18.7691943226358,4.77295952673362,7.32004560525391,5.56503085336949,0.368258788692335,2.60618911419408,15.9929256402016,11.0241546519426,5.32323396275086,6.63845301696621,12.4903196586915,0.9503863588379,0.351829323242977,0.868784368461716,23.7182085805125,1.62449161552334,1.53328614090995,0.386611020018501,0.0113811671453054,13.1078199794391,9.52532270084377,3.16945159704683,7.84237947793931,1.40394061292358,4.86527413506362,5.57835772152582,0.765482808860321,6.68849914587545,6.56764042300377,5.09637172911182,0.522404300608538,2.65451328700548,3.77621900359796,1.46927578809498,0.213709761489629,0.731226012380832,4.09296591501009,0.450085411327275,0.31622482662755,0.391484575867999,0.674626224295503,0.0707375941775586,0.179454595918418,5.69243873008819,1.51181906122942,0.450703732293711,1.20859504022487,2.01322271757522,0.302620785460296,2.77824425744243,0.291268419168136,0.973390391817115,0.116678273419552,0.529072246863633,0.000675559173764172,1.86820743366352,0.954752082493607,1.77801533889008,2.36964757892434,2.64675464055837,1.19014321536424,2.45060946883835,0.46739696994319,0.131161587528391,0.760901059704148,0.311892761873799,0.84381259388992,0.189483422095453,1.09421160256952,0.895671473462496,1.55783862933853,1.77815937944858,6.89467715084356,2.12973243271274,0.664685240598689,3.76968734550507,1.10050269353914,7.70735793349702,0.395649033394223,2.84810164092829,2.40248075815529,0.819811525947067,7.84241678805081,0.02124549214149,1.22992405034784,1.5430686441427,4.97897835694985,3.75386349454904,0.468627286050824,2.99231667934888,2.48292699728305,0.277226943775073
56.3561062918814,100.97019169089,17.6943490129562,38.3830340402104,2.62944168265506,60.4623164483856,27.4011483545078,1.29695321032439,0.020600658135596,18.1836920865364,103.203484511623,10.6492208889696,25.8973615144377,10.7328337053216,7.21704967284708,0.0149541282008629,47.5301595782285,13.3665894224561,5.98970393605427,13.0707923488193,13.1369006965023,15.440276855719,13.2780818642581,0.973971445068689,15.8521947276879,41.8205992147227,10.6814777689666,12.1729907012867,167.099586548491,3.2453306127352,113.495754957777,9.92651077864962,18.8305799721806,33.9536005896292,13.4401671011657,11.8793175927703,16.1134527974523,95.2410301026942,17.4648177210923,2.74557981875184,1.3940741907339,12.8468758334664,0.381890829584884,4.72243408327806,2.23409110119626,1.90481024098994,6.07422408381167,5.38114439826804,0.601035844455401,5.29959614355359,12.2458554179414,1.538796906101,20.5516811865795,3.78178199495039,5.06728112180912,5.24505026823832,0.234135733267185,2.74447264404174,14.6218725435915,9.3570741473754,5.7166877320521,6.55260209509829,12.4780728879119,2.14623203643718,0.581894336163277,0.856913089827739,25.4070101786637,1.55343003350298,1.15376786500331,0.654041239738115,0.151107719422972,13.8530554466253,9.49668285818048,2.71860401239866,7.80170774841455,0.206930328246734,4.58665269124903,5.24741771234878,0.862351824807727,6.65582903162202,5.6417981205477,4.73206466856544,1.54340164858421,3.06003570366681,2.72293662615504,1.64432136135509,1.37492263769575,0.462844007901396,3.78807910154687,1.31372798545439,1.05102599815712,2.78641263125386,0.514482196138184,0.342059330390843,0.365334403206902,4.8790327471056,0.895333338499664,1.27269043931776,1.54639082093941,2.1725935145557,1.27974159032339,1.76833318225277,0.49053455585952,0.106391546012378,0.198908364879038,0.275122411775491,0.117065642095822,2.0850235370888,1.19312799083252,1.99228795732395,3.70644552360903,3.76125786964735,1.29316655936767,2.04632150022957,0.0598306953426679,1.68226423572712,0.714921410261284,0.430164947801665,0.605000226298951,0.0949372995224166,0.951321945163118,1.10091175654376,0.735042412212574,1.88750598673744,3.08966572012227,1.55930297534578,0.00973884395207066,3.0170175275689,1.07914775972217,7.00337536084937,0.139862042970692,1.00208970831268,2.09149990609824,1.244695350618,7.73298813537762,0.353893692751562,1.3395113510017,1.55386632330046,4.73687090561703,3.3371642096597,0.933309395318193,3.88020002890299,2.67046111907593,0.994335501637957
57.6544315733313,103.909270883511,19.8998237999989,37.4261749082357,2.10052479790334,56.5676185711828,26.5755626396658,0.652175390492417,0.579903092588952,17.3909071254737,103.960414535552,10.4422946307469,24.196891435478,7.45822041451289,7.94715670624888,2.20130992068549,48.5971033716888,13.7880600374187,6.46127646442275,13.597548125842,12.7455007783767,15.6061582202722,13.2671447432638,2.65302615308439,16.228518549791,39.9900344456572,6.61323813150655,12.1714195843299,170.421986706924,3.07980987600818,112.310000665259,7.03428147726766,16.4501801428024,32.7182153408279,18.632202624416,9.68297410333813,19.1522414087551,94.6617002618574,17.2378642690357,1.84879740706466,1.95534180766043,11.1271611615653,0.725993719992285,4.06929075020059,1.92799632260239,2.45955866806126,6.43894922831481,2.50703518867457,1.20659347390723,4.29560735095438,11.8661334166728,2.00431157466036,21.4791895582999,5.95020687792134,4.19829857738045,4.66611344430705,0.275902555021916,3.50314198231186,15.1971573589429,11.0048434431373,6.01787035676332,5.70185811602484,12.185121253643,1.67628371171307,0.525412599493001,1.46106875926372,23.8895844962111,1.39937757469838,1.15157438946134,1.08601235873832,0.893614903075077,13.6579133147238,9.69164781136689,2.560919446012,7.94505392272752,0.939394490698328,5.37102189282224,5.93428108151385,1.01012649129709,6.70462633004074,4.80160914747783,4.83845238831044,0.534496022067546,2.89360591334057,3.40566999566684,3.72524403857689,0.268795229634308,0.527896648819623,3.86247560391624,0.891916248073428,0.037372355258644,1.12345355728702,0.121360492498703,0.60786986796702,0.586288053486887,5.14569493661824,1.32759884404311,0.851460812015288,1.39210986647,2.23225249559546,1.22482047846581,2.00207607339517,0.443295207517339,0.255198498856723,0.0291243970458308,0.620336755560034,0.00781748412449934,2.0868027211272,0.878224959011687,2.0737375320079,2.27239438311719,1.9544336440069,1.73305409415685,2.05622713750398,0.412379414134356,1.10705718542434,0.859272707334323,0.247247997311429,0.627431603767802,0.298326271966394,1.39845768412722,0.928962602799208,2.16912203999962,1.2800161571758,5.01380450092343,2.42662773460449,0.71465415943568,4.03925922937537,1.94306695803834,6.39386910153647,0.465636671684987,0.241041881662706,1.16187930954232,1.60264187887671,6.55437734821571,0.73158107331315,1.00506924045204,1.73395993564302,5.62941868113605,3.59724952574976,0.907065563908492,3.68777766492705,2.74819615463013,0.657336907187205
60.2658216731906,98.177880082899,26.2445466595166,36.1872062741425,2.41389321182717,59.3303860998414,25.2219073621768,1.90291092954142,0.38086025997528,17.5659185790865,102.61948336053,10.8297323870677,27.5631709836173,9.15110059169595,6.78650032498749,0.0853200419508095,43.9792117935879,14.7615060604538,5.731169936631,12.1450201103267,12.5706612941055,15.92882956299,13.1530035219696,3.04628904484897,15.4912517119622,40.0891568176073,7.74701186649683,11.7174108723764,173.246328312436,3.69272863521117,114.741496100671,11.6013935871239,18.4899208182591,33.9807077577027,16.3774820715501,12.6671801458529,18.3907022241765,95.0139863408855,15.3772859913657,1.93171221773193,2.7768961372586,11.8027086778671,0.0710382592451059,4.90799290249189,2.41840501236334,2.79213602810551,5.83036644703121,2.18810419435237,1.00013652106579,3.24407463753987,13.2120302792293,2.45471347428706,21.9151261067211,5.10533577648862,3.97500347735076,5.76653526702643,0.259010126086359,2.49654090198445,14.6212762106322,11.2676418422178,5.28333433638777,5.72759750335652,11.9471303569074,0.436967499858587,1.65029566015227,1.44407560436438,23.8826875798657,1.5524413023588,1.6094882013182,0.118874453343911,0.325135647594805,13.5664180816421,8.91119128719659,3.35962986096252,7.5529057614883,0.0103706838369344,5.43944439948709,5.38424831110142,0.928144401508762,6.5046384581369,5.04317133253487,4.19839000653702,1.04826649987804,3.15070158987102,4.24248021340407,0.724840043566281,1.08284857640153,0.399904477934295,3.92497194362384,1.3766304936843,0.59322601667962,2.29424182647517,0.460846507503919,0.153971237686217,0.276802854880223,5.61498203143787,1.06260606524323,1.13962522049093,1.16322688947535,2.24316127019942,0.450587052667833,3.20484732750773,1.23082383005221,1.172494628528,0.129294333792264,0.239304506397046,0.498294595864439,2.21294446524446,1.16559429973135,2.045783149824,3.84479143749758,1.93818159043047,2.41990400517238,2.27883566162788,0.189975820041398,0.371197589005073,0.676812334904512,0.0935256373799669,0.466477065138897,0.00829515250225718,0.270921912389566,2.32597703559692,2.3191810483341,2.60185759635959,4.2695710963586,1.95638956549559,0.738349526243781,3.7812788747862,1.65980339641864,5.98279654722302,0.00251686477313653,1.20453254097813,0.801015161794418,1.3330333340735,6.74570192622069,0.588648537893447,1.31026804636296,1.36626811653069,4.56729910490078,3.43071737350224,0.881514472135289,3.82607462003581,2.61188284332939,0.8299675313285
60.9815278586982,97.7930476010869,20.0729374966035,36.3436894271479,3.90349547840505,55.3693619678833,27.0268508295896,1.22650550687884,0.12673437597788,17.8535012693735,100.735779175278,11.1493637114421,27.3766703747038,7.38597685618654,5.9299999706691,0.446286377070107,46.8635078055696,15.6066018235182,6.36108955520303,13.4234858964337,13.3867688673376,15.5057648996382,13.3400593165107,0.799023013392693,18.7192063176997,38.604493053021,8.40305899757433,11.5548585406509,176.471555922181,4.261991633706,118.659335895214,6.73298898642073,19.4873356590616,35.8097508648755,13.5696343938849,12.7226977281199,19.3923791378591,95.3550000080144,16.0774915013347,3.23443658537376,2.88253755359889,11.4720515457835,1.40893348788205,5.00117442144152,2.26530448398429,1.72066148180582,5.44485246967979,3.75016365476793,0.933516319563558,4.03968345743529,12.5544263782152,2.47520491629397,23.0105415262429,4.97859830881772,4.21691039166213,5.48202797073342,0.265084307308869,2.76768632619124,15.2094949085166,9.05880546094683,5.62387478374849,6.59605080259512,12.248259215451,0.519320058965741,0.352683159396019,1.75818330808396,26.0547646962867,2.28660182427896,0.994601106299751,0.154388765300576,0.511309324660683,14.3702107160873,9.45061669489749,2.83376654016625,7.36712613361036,0.46026021026818,5.03546849910329,6.00188621837774,0.896576572572555,6.55278628512313,5.89067441101348,4.75765685456343,0.236194092759196,2.66289109344055,2.95420837646313,0.187662090808408,0.971607212391662,0.559310570929177,3.8327077413627,1.60139933031936,0.465294610098293,1.24437213347074,0.300918192567669,0.700367383178324,0.0320697703696842,5.67805699046719,1.51241680435143,0.383417455892184,1.37413916694719,2.18866208168626,0.271675132664441,2.32978473954688,0.983745535546018,1.31063861345054,0.473708855488352,1.16732321388817,0.00392422100278889,2.27475080582754,0.388534663529613,2.0442215131438,2.0311680645269,1.73859475827786,1.30599426674116,2.09579839315657,0.34757548820324,1.58796884167851,0.715774090822621,0.334719686440558,1.30612557417396,0.163522704992628,1.71173681931592,1.50989167107786,1.77010862540112,2.48048824649094,5.37564091765969,1.84297591185885,0.0367102648375421,3.97851642519734,1.4334618143953,6.64675445098546,0.701516727295309,3.170335029979,2.16596628941362,1.72094750477884,5.2958941665122,0.0547617642945114,1.55346204973069,1.5587147008381,5.28186386061996,3.00564519698847,0.90442664821873,1.84143659779142,2.74642343236684,0.885621875600709
51.3009996046726,98.8646232077,25.469129908713,36.6619399459198,3.49479310469164,58.9572633869684,26.2981484833693,2.59471932181592,0.153250463823733,18.2381573235,100.510598160087,10.3870538268432,27.3253380660338,8.76247354138086,5.09599177378132,1.32073108442483,49.4272251078307,15.116806889459,6.14393486852914,10.8827504682511,12.5500956778529,15.703836095905,13.1783326740914,3.67758348087778,13.3016806007414,39.2816994365438,6.43095410143471,11.4273460859583,174.606581346473,0.815663601415131,118.193650669489,10.8013679551326,18.2323951332744,34.2923485585582,13.3819979432817,12.0426039338769,17.6893283434687,96.6085618709864,16.7549836600303,2.06389831134013,2.80862748082743,10.6452723794836,0.951559805962382,4.59407261522198,2.63753864537043,3.17951200207694,6.39877487209536,3.8014683928813,0.499751542570385,5.08969285609885,11.1719485314334,2.67452096941998,22.2831244505065,4.15423110503865,4.0424759847192,5.11266950832209,0.0759561527819409,1.81805246633376,14.2491786609906,11.3079666536249,5.9745593118007,6.41091307843296,12.4908259110733,2.38054319932416,0.39436183288578,1.51064385397886,25.0279008701811,1.4968836596319,1.46661748177624,1.67786341366704,0.0228473436022051,13.7970483048718,9.58505182800798,3.07728434586448,7.57520284832203,0.340243549738538,4.15484513065136,5.46138865330878,0.853497517962172,6.62488719432953,7.4545318834615,4.53142885788681,0.72022607067823,2.70222668175261,3.63371603327064,0.854765507821537,1.2892881963525,0.764864090272498,3.81341823814788,2.01784311818558,0.283988442974045,2.36788245701536,0.71111567910341,0.309774270038115,0.195993891535326,5.02161044313989,2.32424557397945,1.01988826464518,1.50463635424123,2.10705907916224,1.16456486707618,1.79645031277989,0.640701126141018,1.75635567171708,0.059380393537233,1.05524089196588,0.702460946043187,1.82888089977051,2.37265836353948,2.02641755682098,1.96955436845289,3.53842133418506,1.77411159789802,3.58512128853956,0.0714122396255071,0.241063436681743,0.342130427548156,0.0849049207979038,1.42185919445522,0.0886869512052,0.579835368147051,1.32789099279196,2.77215110388959,2.92771407828922,3.56990596330695,2.40122967716584,0.0950474176823028,3.80571510317102,1.59945811341736,6.19926705568523,0.40117681882457,1.42032986660934,1.55618925046972,1.09133982956924,6.12395399521851,0.0522922181917495,1.17813089693359,1.47458539035606,4.93457744285314,3.1918181806289,0.539369340318397,4.59522813493933,2.79511338042259,1.42929073812863
